Release,Perf,Quantile,Value
PyAF-2.0,MAPE,70,0.2865
PyAF-2.0,MAPE,80,0.4195
PyAF-2.0,MAPE,90,0.6882
PyAF-2.0,MAPE,100,36718223.4453
PyAF-2.0,SMAPE,0,0.0027
PyAF-2.0,SMAPE,10,0.0304
PyAF-2.0,SMAPE,20,0.0555
PyAF-2.0,SMAPE,30,0.0776
PyAF-2.0,SMAPE,40,0.1105
PyAF-2.0,SMAPE,50,0.1413
PyAF-2.0,SMAPE,60,0.2021
PyAF-2.0,SMAPE,70,0.2739
PyAF-2.0,SMAPE,80,0.3753
PyAF-2.0,SMAPE,90,0.6156
PyAF-2.0,SMAPE,100,2.0
PyAF-2.0,TrainingTime,0,3.21
PyAF-2.0,TrainingTime,10,3.54
PyAF-2.0,TrainingTime,20,3.58
PyAF-2.0,TrainingTime,30,3.62
PyAF-2.0,TrainingTime,40,3.65
PyAF-2.0,TrainingTime,50,3.69
PyAF-2.0,TrainingTime,60,3.75
PyAF-2.0,TrainingTime,70,3.83
PyAF-2.0,TrainingTime,80,3.94
PyAF-2.0,TrainingTime,90,4.09
PyAF-2.0,TrainingTime,100,4.85
PyAF-3.0,L1,0,8.3003
PyAF-3.0,L1,10,168.6997
PyAF-3.0,L1,20,330.1636
PyAF-3.0,L1,30,473.2465
PyAF-3.0,L1,40,630.1818
PyAF-3.0,L1,50,822.9637
PyAF-3.0,L1,60,1125.1798
PyAF-3.0,L1,70,1550.855
PyAF-3.0,L1,80,2205.1471
PyAF-3.0,L1,90,3763.6852
PyAF-3.0,L1,100,57089179127.0698
PyAF-3.0,L2,0,9.5376
PyAF-3.0,L2,10,203.0891
PyAF-3.0,L2,20,375.2342
PyAF-3.0,L2,30,557.2217
PyAF-3.0,L2,40,722.0499
PyAF-3.0,L2,50,923.8699
PyAF-3.0,L2,60,1321.1802
PyAF-3.0,L2,70,1834.919
PyAF-3.0,L2,80,2508.7361
PyAF-3.0,L2,90,4304.8918
PyAF-3.0,L2,100,80470085337.2484
PyAF-3.0,MAPE,0,0.0027
PyAF-3.0,MAPE,10,0.0307
PyAF-3.0,MAPE,20,0.0553
PyAF-3.0,MAPE,30,0.0776
PyAF-3.0,MAPE,40,0.1111
PyAF-3.0,MAPE,50,0.1462
PyAF-3.0,MAPE,60,0.1992
PyAF-3.0,MAPE,70,0.2865
PyAF-3.0,MAPE,80,0.4195
PyAF-3.0,MAPE,90,0.6882
PyAF-3.0,MAPE,100,36718223.4453
PyAF-3.0,SMAPE,0,0.0027
PyAF-3.0,SMAPE,10,0.0304
PyAF-3.0,SMAPE,20,0.0555
PyAF-3.0,SMAPE,30,0.0776
PyAF-3.0,SMAPE,40,0.1105
PyAF-3.0,SMAPE,50,0.1413
PyAF-3.0,SMAPE,60,0.2021
PyAF-3.0,SMAPE,70,0.2739
PyAF-3.0,SMAPE,80,0.3753
PyAF-3.0,SMAPE,90,0.6156
PyAF-3.0,SMAPE,100,2.0
PyAF-3.0,TrainingTime,0,3.21
PyAF-3.0,TrainingTime,10,3.54
PyAF-3.0,TrainingTime,20,3.58
PyAF-3.0,TrainingTime,30,3.62
PyAF-3.0,TrainingTime,40,3.65
PyAF-3.0,TrainingTime,50,3.69
PyAF-3.0,TrainingTime,60,3.75
PyAF-3.0,TrainingTime,70,3.83
PyAF-3.0,TrainingTime,80,3.94
PyAF-3.0,TrainingTime,90,4.09
PyAF-3.0,TrainingTime,100,4.85
PyAF-4.0,L1,0,9.0263
PyAF-4.0,L1,10,155.9056
PyAF-4.0,L1,20,277.6436
PyAF-4.0,L1,30,394.3895
PyAF-4.0,L1,40,515.6045
PyAF-4.0,L1,50,666.0
PyAF-4.0,L1,60,854.4374
PyAF-4.0,L1,70,1138.6752
PyAF-4.0,L1,80,1673.0615
PyAF-4.0,L1,90,2650.1221
PyAF-4.0,L1,100,3708185.9819
PyAF-4.0,L2,0,10.3684
PyAF-4.0,L2,10,185.1361
PyAF-4.0,L2,20,320.3834
PyAF-4.0,L2,30,464.992
PyAF-4.0,L2,40,611.4141
PyAF-4.0,L2,50,769.621
PyAF-4.0,L2,60,1013.9873
PyAF-4.0,L2,70,1283.2309
PyAF-4.0,L2,80,1900.4462
PyAF-4.0,L2,90,2987.1887
PyAF-4.0,L2,100,8682278.2339
PyAF-4.0,MAPE,0,0.0015
PyAF-4.0,MAPE,10,0.0297
PyAF-4.0,MAPE,20,0.0486
PyAF-4.0,MAPE,30,0.0652
PyAF-4.0,MAPE,40,0.0919
PyAF-4.0,MAPE,50,0.116
PyAF-4.0,MAPE,60,0.1526
PyAF-4.0,MAPE,70,0.2032
PyAF-4.0,MAPE,80,0.2968
PyAF-4.0,MAPE,90,0.4734
PyAF-4.0,MAPE,100,990.1705
PyAF-4.0,SMAPE,0,0.0015
PyAF-4.0,SMAPE,10,0.0295
PyAF-4.0,SMAPE,20,0.048
PyAF-4.0,SMAPE,30,0.0652
PyAF-4.0,SMAPE,40,0.0904
PyAF-4.0,SMAPE,50,0.1182
PyAF-4.0,SMAPE,60,0.1535
PyAF-4.0,SMAPE,70,0.1984
PyAF-4.0,SMAPE,80,0.2855
PyAF-4.0,SMAPE,90,0.447
PyAF-4.0,SMAPE,100,1.8921
PyAF-4.0,TrainingTime,0,1.99
PyAF-4.0,TrainingTime,10,2.1
PyAF-4.0,TrainingTime,20,2.13
PyAF-4.0,TrainingTime,30,2.15
PyAF-4.0,TrainingTime,40,2.19
PyAF-4.0,TrainingTime,50,2.22
PyAF-4.0,TrainingTime,60,2.27
PyAF-4.0,TrainingTime,70,2.32
PyAF-4.0,TrainingTime,80,2.442
PyAF-4.0,TrainingTime,90,2.836
PyAF-4.0,TrainingTime,100,3.55
